Data;Ora;Temperatura_Celsius;Umidità_relativa(%)
﻿20-12-2024;11:42;20.1;10
﻿20-12-2024;11:43;20.1;10
﻿20-12-2024;11:44;20.1;10
﻿20-12-2024;11:45;20.1;10
﻿20-12-2024;11:46;20.1;10
﻿20-12-2024;11:47;20.1;10
﻿20-12-2024;11:48;20.1;10
﻿20-12-2024;11:49;20.1;10
﻿20-12-2024;11:50;20.1;10
﻿20-12-2024;11:51;20.1;10
﻿20-12-2024;11:52;20.1;10
﻿20-12-2024;11:53;20.1;10
﻿20-12-2024;11:54;20.1;10
﻿20-12-2024;11:55;20.1;10
﻿20-12-2024;11:56;20.1;10
﻿20-12-2024;11:57;20.1;10
﻿20-12-2024;11:58;20.1;10
﻿20-12-2024;11:59;20.1;10
﻿20-12-2024;12:00;20.1;10
﻿20-12-2024;12:01;20.1;10
﻿20-12-2024;12:02;20.1;10
﻿20-12-2024;12:03;20.1;10
﻿20-12-2024;12:04;20.1;10
﻿20-12-2024;12:05;20;10
﻿20-12-2024;12:06;20;10
﻿20-12-2024;12:07;20;10
﻿20-12-2024;12:08;20.1;10
﻿20-12-2024;12:09;20.1;10
﻿20-12-2024;12:10;20;10
﻿20-12-2024;12:11;20;10
﻿20-12-2024;12:12;20;10
﻿20-12-2024;12:13;20;10
﻿20-12-2024;12:14;20;10
﻿20-12-2024;12:15;20;10
﻿20-12-2024;12:16;20.1;10
﻿20-12-2024;12:17;20;10
﻿20-12-2024;12:18;20.1;10
﻿20-12-2024;12:19;20;10
﻿20-12-2024;12:20;20;10
﻿20-12-2024;12:21;20;10
﻿20-12-2024;12:22;20;10
﻿20-12-2024;12:23;20;10
﻿20-12-2024;12:24;20;10
﻿20-12-2024;12:25;20;10
﻿20-12-2024;12:26;20.1;10
﻿20-12-2024;12:27;20;10
﻿20-12-2024;12:28;20;10
﻿20-12-2024;12:29;20;10
﻿20-12-2024;12:30;20;10
﻿20-12-2024;12:31;20;10
﻿20-12-2024;12:32;20;10
﻿20-12-2024;12:33;20;10
﻿20-12-2024;12:34;20.1;10
﻿20-12-2024;12:35;20.1;10
﻿20-12-2024;12:36;20.1;10
﻿20-12-2024;12:37;20.1;10
﻿20-12-2024;12:38;20.1;10
﻿20-12-2024;12:39;20.1;10
﻿20-12-2024;12:40;20;10
﻿20-12-2024;12:41;20.1;10
﻿20-12-2024;12:42;20.1;10
﻿20-12-2024;12:43;20.1;10
﻿20-12-2024;12:44;20.1;10
﻿20-12-2024;12:45;20.1;10
﻿20-12-2024;12:46;20.1;10
﻿20-12-2024;12:47;20.1;10
﻿20-12-2024;12:48;20.1;10
﻿20-12-2024;12:49;20.1;10
﻿20-12-2024;12:50;20.1;10
﻿20-12-2024;12:51;20.1;10
﻿20-12-2024;12:52;20.1;10
﻿20-12-2024;12:53;20.1;10
﻿20-12-2024;12:54;20.1;10
﻿20-12-2024;12:55;20.1;10
﻿20-12-2024;12:56;20.1;10
﻿20-12-2024;12:57;20.1;10
﻿20-12-2024;12:58;20.1;10
﻿20-12-2024;12:59;20.1;10
﻿20-12-2024;13:00;20.1;10
﻿20-12-2024;13:01;20.1;10
﻿20-12-2024;13:02;20.1;10
﻿20-12-2024;13:03;20.1;10
﻿20-12-2024;13:04;20.1;10
﻿20-12-2024;13:05;20.1;10
﻿20-12-2024;13:06;20.1;10
﻿20-12-2024;13:07;20.1;10
﻿20-12-2024;13:08;20.1;10
﻿20-12-2024;13:09;20.1;10
﻿20-12-2024;13:10;20.1;10
﻿20-12-2024;13:11;20.1;10
﻿20-12-2024;13:12;20.1;10
﻿20-12-2024;13:13;20.1;10
﻿20-12-2024;13:14;20.1;10
﻿20-12-2024;13:15;20.1;10
﻿20-12-2024;13:16;20.1;10
﻿20-12-2024;13:17;20.1;10
﻿20-12-2024;13:18;20.1;10
﻿20-12-2024;13:19;20.1;10
﻿20-12-2024;13:20;20.2;10
﻿20-12-2024;13:21;20.1;10
﻿20-12-2024;13:22;20.1;10
﻿20-12-2024;13:23;20.1;10
﻿20-12-2024;13:24;20.1;10
﻿20-12-2024;13:25;20.1;10
﻿20-12-2024;13:26;20.1;10
﻿20-12-2024;13:27;20.1;10
﻿20-12-2024;13:28;20.1;10
﻿20-12-2024;13:29;20.1;10
﻿20-12-2024;13:30;20.1;10
﻿20-12-2024;13:31;20.1;10
﻿20-12-2024;13:32;20.1;10
﻿20-12-2024;13:33;20.1;10
﻿20-12-2024;13:34;20.1;10
﻿20-12-2024;13:35;20.1;10
﻿20-12-2024;13:36;20.1;10
﻿20-12-2024;13:37;20.1;10
﻿20-12-2024;13:38;20.1;10
﻿20-12-2024;13:39;20.1;10
﻿20-12-2024;13:40;20.1;10
﻿20-12-2024;13:41;20.1;10
﻿20-12-2024;13:42;20.1;10
﻿20-12-2024;13:43;20.1;10
﻿20-12-2024;13:44;20.1;10
﻿20-12-2024;13:45;20.1;10
﻿20-12-2024;13:46;20.1;10
﻿20-12-2024;13:47;20.1;10
﻿20-12-2024;13:48;20.1;10
﻿20-12-2024;13:49;20.1;10
﻿20-12-2024;13:50;20.1;10
﻿20-12-2024;13:51;20.1;10
﻿20-12-2024;13:52;20.1;10
﻿20-12-2024;13:53;20.1;10
﻿20-12-2024;13:54;20.1;10
﻿20-12-2024;13:55;20.1;10
﻿20-12-2024;13:56;20.1;10
﻿20-12-2024;13:57;20.1;10
﻿20-12-2024;13:58;20.1;10
﻿20-12-2024;13:59;20.1;10
﻿20-12-2024;14:00;20.1;10
﻿20-12-2024;14:01;20.1;10
﻿20-12-2024;14:02;20.1;10
﻿20-12-2024;14:03;20.1;10
﻿20-12-2024;14:04;20.2;10
﻿20-12-2024;14:05;20.2;10
﻿20-12-2024;14:06;20.2;10
﻿20-12-2024;14:07;20.2;10
﻿20-12-2024;14:08;20.2;10
﻿20-12-2024;14:09;20.2;10
﻿20-12-2024;14:10;20.2;10
﻿20-12-2024;14:11;20.2;10
﻿20-12-2024;14:12;20.2;10
﻿20-12-2024;14:13;20.2;10
﻿20-12-2024;14:14;20.3;10
﻿20-12-2024;14:15;20.3;10
﻿20-12-2024;14:16;20.3;10
﻿20-12-2024;14:17;20.3;10
﻿20-12-2024;14:18;20.3;10
﻿20-12-2024;14:19;20.3;10
﻿20-12-2024;14:20;20.4;10
﻿20-12-2024;14:21;20.4;10
﻿20-12-2024;14:22;20.5;10
﻿20-12-2024;14:23;20.5;10
﻿20-12-2024;14:24;20.5;10
﻿20-12-2024;14:25;20.5;10
﻿20-12-2024;14:26;20.5;10
﻿20-12-2024;14:27;20.5;10
﻿20-12-2024;14:28;20.6;10
﻿20-12-2024;14:29;20.7;10
﻿20-12-2024;14:30;20.7;10
﻿20-12-2024;14:31;20.7;10
﻿20-12-2024;14:32;20.8;10
﻿20-12-2024;14:33;20.8;10
﻿20-12-2024;14:34;20.8;10
﻿20-12-2024;14:35;20.8;10
﻿20-12-2024;14:36;20.8;10
﻿20-12-2024;14:37;20.8;10
﻿20-12-2024;14:38;20.8;10
﻿20-12-2024;14:39;20.8;10
﻿20-12-2024;14:40;20.8;10
﻿20-12-2024;14:41;20.8;10
﻿20-12-2024;14:42;20.8;10
﻿20-12-2024;14:43;20.8;10
﻿20-12-2024;14:44;20.8;10
﻿20-12-2024;14:45;20.8;10
﻿20-12-2024;14:46;20.8;10
﻿20-12-2024;14:47;20.9;10
﻿20-12-2024;14:48;20.9;10
﻿20-12-2024;14:49;20.9;10
﻿20-12-2024;14:50;20.9;10
﻿20-12-2024;14:51;20.9;10
﻿20-12-2024;14:52;20.9;10
﻿20-12-2024;14:53;20.9;10
﻿20-12-2024;14:54;20.9;10
﻿20-12-2024;14:55;20.9;10
﻿20-12-2024;14:56;20.9;10
﻿20-12-2024;14:57;20.9;10
﻿20-12-2024;14:58;20.9;10
﻿20-12-2024;14:59;20.9;10
﻿20-12-2024;15:00;20.9;10
﻿20-12-2024;15:01;20.9;10
﻿20-12-2024;15:02;21;10
﻿20-12-2024;15:03;21;10
﻿20-12-2024;15:04;21;10
﻿20-12-2024;15:05;21;10
﻿20-12-2024;15:06;21;10
﻿20-12-2024;15:07;21;10
﻿20-12-2024;15:08;21;10
﻿20-12-2024;15:09;21;10
﻿20-12-2024;15:10;21.1;10
﻿20-12-2024;15:11;21.1;10
﻿20-12-2024;15:12;21.1;10
﻿20-12-2024;15:13;21.1;10
﻿20-12-2024;15:14;21.1;10
﻿20-12-2024;15:15;21.1;10
﻿20-12-2024;15:16;21.1;10
﻿20-12-2024;15:17;21.1;10
﻿20-12-2024;15:18;21.1;10
﻿20-12-2024;15:19;21.1;10
﻿20-12-2024;15:20;21.1;10
﻿20-12-2024;15:21;21.1;10
﻿20-12-2024;15:22;21.1;10
﻿20-12-2024;15:23;21.2;10
﻿20-12-2024;15:24;21.1;10
﻿20-12-2024;15:25;21.1;10
﻿20-12-2024;15:26;21.1;10
﻿20-12-2024;15:27;21.1;10
﻿20-12-2024;15:28;21.2;10
﻿20-12-2024;15:29;21.2;10
﻿20-12-2024;15:30;21.2;10
﻿20-12-2024;15:31;21.2;10
﻿20-12-2024;15:32;21.2;10
﻿20-12-2024;15:33;21.2;10
﻿20-12-2024;15:34;21.2;10
﻿20-12-2024;15:35;21.2;10
﻿20-12-2024;15:36;21.2;10
﻿20-12-2024;15:37;21.2;10
﻿20-12-2024;15:38;21.2;10
﻿20-12-2024;15:39;21.2;10
﻿20-12-2024;15:40;21.2;10
﻿20-12-2024;15:41;21.2;10
﻿20-12-2024;15:42;21.2;10
﻿20-12-2024;15:43;21.2;10
﻿20-12-2024;15:44;21.2;10
﻿20-12-2024;15:45;21.2;10
﻿20-12-2024;15:46;21.2;10
﻿20-12-2024;15:47;21.2;10
﻿20-12-2024;15:48;21.2;10
﻿20-12-2024;15:49;21.2;10
﻿20-12-2024;15:50;21.2;10
﻿20-12-2024;15:51;21.2;10
﻿20-12-2024;15:52;21.2;10
﻿20-12-2024;15:53;21.2;10
﻿20-12-2024;15:54;21.2;10
﻿20-12-2024;15:55;21.2;10
﻿20-12-2024;15:56;21.2;10
﻿20-12-2024;15:57;21.2;10
﻿20-12-2024;15:58;21.2;10
﻿20-12-2024;15:59;21.2;10
﻿20-12-2024;16:00;21.3;10
﻿20-12-2024;16:01;21.3;10
﻿20-12-2024;16:02;21.3;10
﻿20-12-2024;16:03;21.3;10
﻿20-12-2024;16:04;21.3;10
﻿20-12-2024;16:05;21.3;10
﻿20-12-2024;16:06;21.3;10
﻿20-12-2024;16:07;21.3;10
﻿20-12-2024;16:08;21.3;10
﻿20-12-2024;16:09;21.4;10
﻿20-12-2024;16:10;21.4;10
﻿20-12-2024;16:11;21.4;10
﻿20-12-2024;16:12;21.4;10
﻿20-12-2024;16:13;21.4;10
﻿20-12-2024;16:14;21.4;10
﻿20-12-2024;16:15;21.4;10
﻿20-12-2024;16:16;21.4;10
﻿20-12-2024;16:17;21.4;10
﻿20-12-2024;16:18;21.4;10
﻿20-12-2024;16:19;21.4;10
﻿20-12-2024;16:20;21.5;10
﻿20-12-2024;16:21;21.4;10
﻿20-12-2024;16:22;21.4;10
﻿20-12-2024;16:23;21.4;10
﻿20-12-2024;16:24;21.5;10
﻿20-12-2024;16:25;21.5;10
﻿20-12-2024;16:26;21.4;10
﻿20-12-2024;16:27;21.4;10
﻿20-12-2024;16:28;21.4;10
﻿20-12-2024;16:29;21.5;10
﻿20-12-2024;16:30;21.5;10
﻿20-12-2024;16:31;21.5;10
﻿20-12-2024;16:32;21.5;10
﻿20-12-2024;16:33;21.5;10
﻿20-12-2024;16:34;21.5;10
﻿20-12-2024;16:35;21.5;10
﻿20-12-2024;16:36;21.5;10
﻿20-12-2024;16:37;21.5;10
﻿20-12-2024;16:38;21.5;10
﻿20-12-2024;16:39;21.5;10
﻿20-12-2024;16:40;21.5;10
﻿20-12-2024;16:41;21.5;10
﻿20-12-2024;16:42;21.5;10
﻿20-12-2024;16:43;21.5;10
﻿20-12-2024;16:44;21.5;10
﻿20-12-2024;16:45;21.5;10
﻿20-12-2024;16:46;21.5;10
﻿20-12-2024;16:47;21.5;10
﻿20-12-2024;16:48;21.5;10
﻿20-12-2024;16:49;21.5;10
﻿20-12-2024;16:50;21.5;10
﻿20-12-2024;16:51;21.5;10
﻿20-12-2024;16:52;21.5;10
﻿20-12-2024;16:53;21.5;10
﻿20-12-2024;16:54;21.5;10
﻿20-12-2024;16:55;21.6;10
﻿20-12-2024;16:56;21.5;10
﻿20-12-2024;16:57;21.6;10
﻿20-12-2024;16:58;21.6;10
﻿20-12-2024;16:59;21.6;10
﻿20-12-2024;17:00;21.6;10
﻿20-12-2024;17:01;21.6;10
﻿20-12-2024;17:02;21.6;10
﻿20-12-2024;17:03;21.6;10
﻿20-12-2024;17:04;21.6;10
﻿20-12-2024;17:05;21.6;10
﻿20-12-2024;17:06;21.6;10
﻿20-12-2024;17:07;21.7;10
﻿20-12-2024;17:08;21.6;10
﻿20-12-2024;17:09;21.6;10
﻿20-12-2024;17:10;21.6;10
﻿20-12-2024;17:11;21.7;10
﻿20-12-2024;17:12;21.6;10
﻿20-12-2024;17:13;21.6;10
﻿20-12-2024;17:14;21.6;10
﻿20-12-2024;17:15;21.6;10
﻿20-12-2024;17:16;21.6;10
﻿20-12-2024;17:17;21.6;10
﻿20-12-2024;17:18;21.6;10
﻿20-12-2024;17:19;21.6;10
﻿20-12-2024;17:20;21.6;10
﻿20-12-2024;17:21;21.6;10
﻿20-12-2024;17:22;21.6;10
﻿20-12-2024;17:23;21.6;10
﻿20-12-2024;17:24;21.5;10
﻿20-12-2024;17:25;21.5;10
﻿20-12-2024;17:26;21.5;10
﻿20-12-2024;17:27;21.5;10
﻿20-12-2024;17:28;21.4;10
﻿20-12-2024;17:29;21.4;10
﻿20-12-2024;17:30;21.4;10
﻿20-12-2024;17:31;21.4;10
﻿20-12-2024;17:32;21.3;10
﻿20-12-2024;17:33;21.3;10
﻿20-12-2024;17:34;21.3;10
﻿20-12-2024;17:35;21.3;10
﻿20-12-2024;17:36;21.3;10
﻿20-12-2024;17:37;21.3;10
﻿20-12-2024;17:38;21.3;10
﻿20-12-2024;17:39;21.3;10
﻿20-12-2024;17:40;21.2;10
﻿20-12-2024;17:41;21.2;10
﻿20-12-2024;17:42;21.2;10
﻿20-12-2024;17:43;21.2;10
﻿20-12-2024;17:44;21.2;10
﻿20-12-2024;17:45;21.2;10
﻿20-12-2024;17:46;21.2;10
﻿20-12-2024;17:47;21.2;10
﻿20-12-2024;17:48;21.2;10
﻿20-12-2024;17:49;21.2;10
﻿20-12-2024;17:50;21.2;10
﻿20-12-2024;17:51;21.2;10
﻿20-12-2024;17:52;21.2;10
﻿20-12-2024;17:53;21.2;10
﻿20-12-2024;17:54;21.2;10
﻿20-12-2024;17:55;21.2;10
﻿20-12-2024;17:56;21.1;10
﻿20-12-2024;17:57;21.1;10
﻿20-12-2024;17:58;21.1;10
﻿20-12-2024;17:59;21.1;10
﻿20-12-2024;18:00;21.1;10
﻿20-12-2024;18:01;21.1;10
﻿20-12-2024;18:02;21.1;10
﻿20-12-2024;18:03;21.1;10
﻿20-12-2024;18:04;21.1;10
﻿20-12-2024;18:05;21.1;10
﻿20-12-2024;18:06;21.1;10
﻿20-12-2024;18:07;21.1;10
﻿20-12-2024;18:08;21;10
﻿20-12-2024;18:09;21;10
﻿20-12-2024;18:10;21;10
﻿20-12-2024;18:11;21;10
﻿20-12-2024;18:12;21;10
﻿20-12-2024;18:13;21;10
﻿20-12-2024;18:14;21.1;10
﻿20-12-2024;18:15;21;10
﻿20-12-2024;18:16;21;10
﻿20-12-2024;18:17;21;10
﻿20-12-2024;18:18;21;10
﻿20-12-2024;18:19;21;10
﻿20-12-2024;18:20;21;10
﻿20-12-2024;18:21;21;10
﻿20-12-2024;18:22;21;10
﻿20-12-2024;18:23;21;10
﻿20-12-2024;18:24;20.9;10
﻿20-12-2024;18:25;21;10
﻿20-12-2024;18:26;20.9;10
﻿20-12-2024;18:27;21;10
﻿20-12-2024;18:28;21;10
﻿20-12-2024;18:29;21;10
﻿20-12-2024;18:30;21;10
﻿20-12-2024;18:31;20.9;10
﻿20-12-2024;18:32;21;10
﻿20-12-2024;18:33;20.9;10
﻿20-12-2024;18:34;20.9;10
﻿20-12-2024;18:35;20.9;10
﻿20-12-2024;18:36;20.9;10
﻿20-12-2024;18:37;21;10
﻿20-12-2024;18:38;20.9;10
﻿20-12-2024;18:39;20.9;10
﻿20-12-2024;18:40;21;10
﻿20-12-2024;18:41;20.9;10
﻿20-12-2024;18:42;20.9;10
﻿20-12-2024;18:43;20.9;10
﻿20-12-2024;18:44;20.9;10
﻿20-12-2024;18:45;20.9;10
﻿20-12-2024;18:46;20.9;10
﻿20-12-2024;18:47;20.9;10
﻿20-12-2024;18:48;20.9;10
﻿20-12-2024;18:49;20.9;10
﻿20-12-2024;18:50;20.9;10
﻿20-12-2024;18:51;20.9;10
﻿20-12-2024;18:52;20.8;10
﻿20-12-2024;18:53;20.9;10
﻿20-12-2024;18:54;20.9;10
﻿20-12-2024;18:55;20.8;10
﻿20-12-2024;18:56;20.8;10
﻿20-12-2024;18:57;20.8;10
﻿20-12-2024;18:58;20.8;10
﻿20-12-2024;18:59;20.9;10
﻿20-12-2024;19:00;20.9;10
﻿20-12-2024;19:01;20.8;10
﻿20-12-2024;19:02;20.8;10
﻿20-12-2024;19:03;20.8;10
﻿20-12-2024;19:04;20.8;10
﻿20-12-2024;19:05;20.8;10
﻿20-12-2024;19:06;20.8;10
﻿20-12-2024;19:07;20.8;10
﻿20-12-2024;19:08;20.9;10
﻿20-12-2024;19:09;20.8;10
﻿20-12-2024;19:10;20.8;10
﻿20-12-2024;19:11;20.8;10
﻿20-12-2024;19:12;20.8;10
﻿20-12-2024;19:13;20.8;10
﻿20-12-2024;19:14;20.8;10
﻿20-12-2024;19:15;20.8;10
﻿20-12-2024;19:16;20.8;10
﻿20-12-2024;19:17;20.8;10
﻿20-12-2024;19:18;20.8;10
﻿20-12-2024;19:19;20.8;10
﻿20-12-2024;19:20;20.8;10
﻿20-12-2024;19:21;20.8;10
﻿20-12-2024;19:22;20.8;10
﻿20-12-2024;19:23;20.8;10
﻿20-12-2024;19:24;20.8;10
﻿20-12-2024;19:25;20.8;10
﻿20-12-2024;19:26;20.8;10
﻿20-12-2024;19:27;20.8;10
﻿20-12-2024;19:28;20.8;10
﻿20-12-2024;19:29;20.8;10
﻿20-12-2024;19:30;20.8;10
﻿20-12-2024;19:31;20.8;10
﻿20-12-2024;19:32;20.7;10
﻿20-12-2024;19:33;20.8;10
﻿20-12-2024;19:34;20.7;10
﻿20-12-2024;19:35;20.7;10
﻿20-12-2024;19:36;20.7;10
﻿20-12-2024;19:37;20.7;10
﻿20-12-2024;19:38;20.7;10
﻿20-12-2024;19:39;20.8;10
﻿20-12-2024;19:40;20.7;10
﻿20-12-2024;19:41;20.8;10
﻿20-12-2024;19:42;20.7;10
﻿20-12-2024;19:43;20.7;10
﻿20-12-2024;19:44;20.7;10
﻿20-12-2024;19:45;20.7;10
﻿20-12-2024;19:46;20.7;10
﻿20-12-2024;19:47;20.7;10
﻿20-12-2024;19:48;20.7;10
﻿20-12-2024;19:49;20.7;10
﻿20-12-2024;19:50;20.7;10
﻿20-12-2024;19:51;20.7;10
﻿20-12-2024;19:52;20.7;10
﻿20-12-2024;19:53;20.7;10
﻿20-12-2024;19:54;20.7;10
﻿20-12-2024;19:55;20.7;10
﻿20-12-2024;19:56;20.7;10
﻿20-12-2024;19:57;20.7;10
﻿20-12-2024;19:58;20.7;10
﻿20-12-2024;19:59;20.6;10
﻿20-12-2024;20:00;20.7;10
﻿20-12-2024;20:01;20.6;10
﻿20-12-2024;20:02;20.6;10
﻿20-12-2024;20:03;20.6;10
﻿20-12-2024;20:04;20.6;10
﻿20-12-2024;20:05;20.6;10
﻿20-12-2024;20:06;20.6;10
﻿20-12-2024;20:07;20.7;10
﻿20-12-2024;20:08;20.6;10
﻿20-12-2024;20:09;20.6;10
﻿20-12-2024;20:10;20.6;10
﻿20-12-2024;20:11;20.6;10
﻿20-12-2024;20:12;20.6;10
﻿20-12-2024;20:13;20.7;10
﻿20-12-2024;20:14;20.6;10
﻿20-12-2024;20:15;20.6;10
﻿20-12-2024;20:16;20.6;10
﻿20-12-2024;20:17;20.6;10
﻿20-12-2024;20:18;20.6;10
﻿20-12-2024;20:19;20.6;10
﻿20-12-2024;20:20;20.6;10
﻿20-12-2024;20:21;20.6;10
﻿20-12-2024;20:22;20.6;10
﻿20-12-2024;20:23;20.6;10
﻿20-12-2024;20:24;20.6;10
﻿20-12-2024;20:25;20.5;10
﻿20-12-2024;20:26;20.6;10
﻿20-12-2024;20:27;20.6;10
﻿20-12-2024;20:28;20.6;10
﻿20-12-2024;20:29;20.6;10
﻿20-12-2024;20:30;20.6;10
﻿20-12-2024;20:31;20.6;10
﻿20-12-2024;20:32;20.6;10
﻿20-12-2024;20:33;20.6;10
﻿20-12-2024;20:34;20.6;10
﻿20-12-2024;20:35;20.6;10
﻿20-12-2024;20:36;20.5;10
﻿20-12-2024;20:37;20.5;10
﻿20-12-2024;20:38;20.5;10
﻿20-12-2024;20:39;20.5;10
﻿20-12-2024;20:40;20.5;10
﻿20-12-2024;20:41;20.5;10
﻿20-12-2024;20:42;20.5;10
﻿20-12-2024;20:43;20.5;10
﻿20-12-2024;20:44;20.5;10
﻿20-12-2024;20:45;20.5;10
﻿20-12-2024;20:46;20.5;10
﻿20-12-2024;20:47;20.5;10
﻿20-12-2024;20:48;20.5;10
﻿20-12-2024;20:49;20.5;10
﻿20-12-2024;20:50;20.5;10
﻿20-12-2024;20:51;20.5;10
﻿20-12-2024;20:52;20.5;10
﻿20-12-2024;20:53;20.5;10
﻿20-12-2024;20:54;20.5;10
﻿20-12-2024;20:55;20.5;10
﻿20-12-2024;20:56;20.5;10
﻿20-12-2024;20:57;20.5;10
﻿20-12-2024;20:58;20.5;10
﻿20-12-2024;20:59;20.5;10
﻿20-12-2024;21:00;20.5;10
﻿20-12-2024;21:01;20.5;10
﻿20-12-2024;21:02;20.5;10
﻿20-12-2024;21:03;20.5;10
﻿20-12-2024;21:04;20.5;10
﻿20-12-2024;21:05;20.5;10
﻿20-12-2024;21:06;20.5;10
﻿20-12-2024;21:07;20.5;10
﻿20-12-2024;21:08;20.5;10
﻿20-12-2024;21:09;20.5;10
﻿20-12-2024;21:10;20.5;10
﻿20-12-2024;21:11;20.5;10
﻿20-12-2024;21:12;20.5;10
﻿20-12-2024;21:13;20.5;10
﻿20-12-2024;21:14;20.5;10
﻿20-12-2024;21:15;20.5;10
﻿20-12-2024;21:16;20.5;10
﻿20-12-2024;21:17;20.5;10
﻿20-12-2024;21:18;20.4;10
﻿20-12-2024;21:19;20.5;10
﻿20-12-2024;21:20;20.5;10
﻿20-12-2024;21:21;20.5;10
﻿20-12-2024;21:22;20.4;10
﻿20-12-2024;21:23;20.5;10
﻿20-12-2024;21:24;20.4;10
﻿20-12-2024;21:25;20.4;10
﻿20-12-2024;21:26;20.4;10
﻿20-12-2024;21:27;20.4;10
﻿20-12-2024;21:28;20.4;10
﻿20-12-2024;21:29;20.4;10
﻿20-12-2024;21:30;20.4;10
﻿20-12-2024;21:31;20.4;10
﻿20-12-2024;21:32;20.4;10
﻿20-12-2024;21:33;20.4;10
﻿20-12-2024;21:34;20.4;10
﻿20-12-2024;21:35;20.5;10
﻿20-12-2024;21:36;20.4;10
﻿20-12-2024;21:37;20.5;10
﻿20-12-2024;21:38;20.4;10
﻿20-12-2024;21:39;20.4;10
﻿20-12-2024;21:40;20.5;10
﻿20-12-2024;21:41;20.5;10
﻿20-12-2024;21:42;20.4;10
﻿20-12-2024;21:43;20.4;10
﻿20-12-2024;21:44;20.4;10
﻿20-12-2024;21:45;20.4;10
﻿20-12-2024;21:46;20.4;10
﻿20-12-2024;21:47;20.4;10
﻿20-12-2024;21:48;20.4;10
﻿20-12-2024;21:49;20.4;10
﻿20-12-2024;21:50;20.4;10
﻿20-12-2024;21:51;20.4;10
﻿20-12-2024;21:52;20.4;10
﻿20-12-2024;21:53;20.4;10
﻿20-12-2024;21:54;20.4;10
﻿20-12-2024;21:55;20.3;10
﻿20-12-2024;21:56;20.4;10
﻿20-12-2024;21:57;20.4;10
﻿20-12-2024;21:58;20.4;10
﻿20-12-2024;21:59;20.4;10
﻿20-12-2024;22:00;20.3;10
﻿20-12-2024;22:01;20.4;10
﻿20-12-2024;22:02;20.4;10
﻿20-12-2024;22:03;20.4;10
﻿20-12-2024;22:04;20.4;10
﻿20-12-2024;22:05;20.4;10
﻿20-12-2024;22:06;20.4;10
﻿20-12-2024;22:07;20.4;10
﻿20-12-2024;22:08;20.4;10
﻿20-12-2024;22:09;20.4;10
﻿20-12-2024;22:10;20.3;10
﻿20-12-2024;22:11;20.3;10
﻿20-12-2024;22:12;20.4;10
﻿20-12-2024;22:13;20.3;10
﻿20-12-2024;22:14;20.3;10
﻿20-12-2024;22:15;20.3;10
﻿20-12-2024;22:16;20.3;10
﻿20-12-2024;22:17;20.3;10
﻿20-12-2024;22:18;20.3;10
﻿20-12-2024;22:19;20.3;10
﻿20-12-2024;22:20;20.3;10
﻿20-12-2024;22:21;20.3;10
﻿20-12-2024;22:22;20.3;10
﻿20-12-2024;22:23;20.3;10
﻿20-12-2024;22:24;20.3;10
﻿20-12-2024;22:25;20.3;10
﻿20-12-2024;22:26;20.3;10
﻿20-12-2024;22:27;20.3;10
﻿20-12-2024;22:28;20.3;10
﻿20-12-2024;22:29;20.3;10
﻿20-12-2024;22:30;20.3;10
﻿20-12-2024;22:31;20.3;10
﻿20-12-2024;22:32;20.3;10
﻿20-12-2024;22:33;20.3;10
﻿20-12-2024;22:34;20.3;10
﻿20-12-2024;22:35;20.3;10
﻿20-12-2024;22:36;20.3;10
﻿20-12-2024;22:37;20.3;10
﻿20-12-2024;22:38;20.3;10
﻿20-12-2024;22:39;20.3;10
﻿20-12-2024;22:40;20.3;10
﻿20-12-2024;22:41;20.3;10
﻿20-12-2024;22:42;20.3;10
﻿20-12-2024;22:43;20.3;10
﻿20-12-2024;22:44;20.3;10
﻿20-12-2024;22:45;20.3;10
﻿20-12-2024;22:46;20.3;10
﻿20-12-2024;22:47;20.3;10
﻿20-12-2024;22:48;20.3;10
﻿20-12-2024;22:49;20.3;10
﻿20-12-2024;22:50;20.3;10
﻿20-12-2024;22:51;20.3;10
﻿20-12-2024;22:52;20.3;10
﻿20-12-2024;22:53;20.3;10
﻿20-12-2024;22:54;20.3;10
﻿20-12-2024;22:55;20.3;10
﻿20-12-2024;22:56;20.3;10
﻿20-12-2024;22:57;20.3;10
﻿20-12-2024;22:58;20.3;10
﻿20-12-2024;22:59;20.3;10
﻿20-12-2024;23:00;20.3;10
﻿20-12-2024;23:01;20.3;10
﻿20-12-2024;23:02;20.3;10
﻿20-12-2024;23:03;20.3;10
﻿20-12-2024;23:04;20.3;10
﻿20-12-2024;23:05;20.3;10
﻿20-12-2024;23:06;20.3;10
﻿20-12-2024;23:07;20.3;10
﻿20-12-2024;23:08;20.3;10
﻿20-12-2024;23:09;20.3;10
﻿20-12-2024;23:10;20.3;10
﻿20-12-2024;23:11;20.3;10
﻿20-12-2024;23:12;20.3;10
﻿20-12-2024;23:13;20.3;10
﻿20-12-2024;23:14;20.3;10
﻿20-12-2024;23:15;20.3;10
﻿20-12-2024;23:16;20.3;10
﻿20-12-2024;23:17;20.3;10
﻿20-12-2024;23:18;20.3;10
﻿20-12-2024;23:19;20.3;10
﻿20-12-2024;23:20;20.3;10
﻿20-12-2024;23:21;20.3;10
﻿20-12-2024;23:22;20.3;10
﻿20-12-2024;23:23;20.3;10
﻿20-12-2024;23:24;20.3;10
﻿20-12-2024;23:25;20.3;10
